accident_date,accident_time,step,ad_state,acman_rec,acfem_rec,deadman_rec,deadfem_rec,cause_type
2022-02-05,13:58:58,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ยางแตก
2022-02-04,05:43:43,ฉลองรัช,ปกติ,1,0,0,0,ยางแตก
2022-02-04,23:51:51,ฉลองรัช,ปกติ,0,0,0,0,รถนั่งฮอนด้าขับย้อนทางลงพัฒ2
2022-02-04,15:03:03,อุดรรัถยา,ปกติ,1,0,0,0,ยางแตก
2022-02-04,13:19:19,เฉลิมมหานคร,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-02-04,20:55:55,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,เบรคขัดข้อง
2022-02-04,22:07:07,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-02-03,12:12:12,อุดรรัถยา,ปกติ,0,0,0,0,หลับใน
2022-02-03,01:50:50,เฉลิมมหานคร,ปกติ,2,0,0,0,หลับใน
2022-02-03,09:05:05,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-02-02,19:03:03,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-02-02,22:19:19,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-02-02,00:18:18,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถประมาท
2022-02-01,05:30:30,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-02-01,15:13:13,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,เบรคขัดข้อง
2022-01-31,14:46:46,ศรีรัช,ปกติ,0,1,0,0,ก้มเก็บของ
2022-01-31,11:00:00,บูรพาวิถี,ปกติ,0,0,0,0,เพลิงไหม้
2022-01-30,00:48:48,เฉลิมมหานคร,ปกติ,1,0,1,0,ขับรถเร็วเกินไป
2022-01-29,00:04:04,ศรีรัช,ปกติ,0,0,0,0,หลับใน
2022-01-29,04:00:00,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-29,00:45:45,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-28,13:10:10,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,บรรทุกยื่นล้ำ
2022-01-28,09:44:44,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,บรรทุกเกิน/ของตกหล่น
2022-01-28,14:30:30,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-27,12:51:51,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-25,08:34:34,ศรีรัช,ปกติ,1,0,0,0,เบรกกะทันหัน
2022-01-25,04:38:38,เฉลิมมหานคร,ปกติ,1,0,0,1,หลับใน
2022-01-25,12:24:24,เฉลิมมหานคร,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-23,01:44:44,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-23,00:42:42,ฉลองรัช,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2022-01-23,18:00:00,ฉลองรัช,ปกติ,0,1,0,0,เบรกกะทันหัน
2022-01-22,09:32:32,ศรีรัช,ฝนตก,0,0,0,0,ยางแตก
2022-01-22,10:28:28,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-22,10:20:20,เฉลิมมหานคร,ฝนตก,1,0,0,0,ขับรถเร็วเกินไป
2022-01-21,01:05:05,ศรีรัช,ปกติ,0,0,0,0,หลับใน
2022-01-21,15:12:12,ศรีรัช,ปกติ,0,0,0,0,ล้อหลุด
2022-01-21,00:23:23,ฉลองรัช,ปกติ,0,0,0,0,เพลิงไหม้
2022-01-20,11:37:37,ฉลองรัช,ปกติ,1,0,0,0,ขับรถคล่อมเลน
2022-01-20,01:45:45,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,หลับใน
2022-01-20,16:12:12,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-20,10:55:55,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,ขับชิดขอบทางขวามากเกินไป
2022-01-19,11:06:06,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-19,23:14:14,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-18,11:23:23,ฉลองรัช,ปกติ,0,0,0,0,เบรกกระชั้นชิด
2022-01-17,03:02:02,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,หลับใน
2022-01-17,05:05:05,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,มองไม่เห็น
2022-01-17,09:36:36,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2022-01-16,00:41:41,ฉลองรัช,ปกติ,0,0,0,0,ขับขี่กระชั้นชิด
2022-01-16,05:00:00,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,หลับใน
2022-01-15,06:50:50,ฉลองรัช,ปกติ,0,1,0,0,ยางแตก
2022-01-15,10:51:51,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-15,14:50:50,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถช้าลง
2022-01-14,09:14:14,เฉลิมมหานคร,ปกติ,2,1,0,0,หลับใน
2022-01-14,19:59:59,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สภาพแวดล้อม
2022-01-11,19:34:34,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-10,15:55:55,ฉลองรัช,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-09,19:43:43,ศรีรัช,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-09,07:55:55,ฉลองรัช,ปกติ,0,1,0,0,สภาพแวดล้อม
2022-01-08,05:06:06,ฉลองรัช,ปกติ,0,0,0,0,ยางแตกล้อหลัง
2022-01-08,12:53:53,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-06,21:57:57,ศรีรัช,ปกติ,0,0,0,0,ผู้ขับขี่นั่งบุคคลก้มดูโทรศัพท
2022-01-05,09:20:20,ศรีรัช,ปกติ,0,1,0,0,นั่งบุคคลIsuzuเบรคไม่ทัน
2022-01-05,15:39:39,บูรพาวิถี,ปกติ,0,0,0,0,บรรทุกรถ Atvเกิดไฟฟ้าลัดวงจร
2022-01-05,19:46:46,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2022-01-04,09:17:17,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-02,23:25:25,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-02,19:17:17,บูรพาวิถี,ปกติ,1,0,0,0,ขับรถกระชั้นชิด
2022-01-01,08:30:30,บางพลี-สุขสวัสดิ์,ปกติ,0,2,0,0,ขับรถช้าลง
2022-01-01,13:07:07,ทางหลวงพิเศษหมายเลข 37,ปกติ,3,0,0,0,เปลี่ยนช่องทางกระทันหัน
2021-12-31,10:30:30,บูรพาวิถี,ปกติ,0,3,0,0,ขับรถกระชิด
2021-12-31,18:28:28,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,1,0,0,หลับใน
2021-12-30,22:59:59,ฉลองรัช,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2021-12-28,04:17:17,บางพลี-สุขสวัสดิ์,ปกติ,0,1,1,0,หลับใน
2021-12-28,20:33:33,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,บรรทุกเกิน/ของตกหล่น
2021-12-27,13:59:59,เฉลิมมหานคร,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน
2021-12-27,23:47:47,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,หลับใน
2021-12-25,00:31:31,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2021-12-24,02:40:40,ศรีรัช,ปกติ,0,0,0,0,หลับใน
2021-12-24,22:49:49,ศรีรัช,ปกติ,0,0,0,0,หลับใน
2021-12-24,21:32:32,อุดรรัถยา,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน
2021-12-24,03:07:07,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2021-12-24,11:07:07,ทางหลวงพิเศษหมายเลข 37,ปกติ,2,0,0,0,เบรคขัดข้อง
2021-12-23,18:40:40,ฉลองรัช,ปกติ,1,1,0,0,เปลี่ยนช่องทางกระทันหัน
2021-12-23,12:10:10,อุดรรัถยา,ปกติ,2,0,0,0,หลับใน
2021-12-23,15:25:25,เฉลิมมหานคร,ปกติ,1,0,0,0,ผู้ขับขี่หมดสติ
2021-12-23,18:47:47,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,หลับใน
2021-12-22,20:45:45,ศรีรัช,ปกติ,0,0,0,0,หลับใน
2021-12-22,17:40:40,ฉลองรัช,ปกติ,0,0,0,0,ขับรถช้าลง
2021-12-22,07:01:01,เฉลิมมหานคร,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน
2021-12-21,23:41:41,ศรีรัช,ปกติ,0,0,1,0,เบรคขัดข้อง
2021-12-20,10:08:08,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2021-12-20,12:57:57,บางพลี-สุขสวัสดิ์,ปกติ,2,0,0,0,หลับใน
2021-12-19,05:30:30,ศรีรัช,ปกติ,1,0,0,0,หลับใน
2021-12-19,19:36:36,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2021-12-18,00:18:18,ศรีรัช,ปกติ,0,0,1,2,ขับรถเร็วเกินไป
2021-12-18,18:32:32,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2021-12-18,20:13:13,ฉลองรัช,ปกติ,1,1,0,0,เปลี่ยนช่องทางกระทันหัน
2021-12-18,22:51:51,อุดรรัถยา,ปกติ,1,0,0,0,หลับใน
2021-12-18,19:23:23,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2021-12-18,02:05:05,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สภาพแวดล้อม
2021-12-18,17:24:24,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,เบรคขัดข้อง
2021-12-18,01:06:06,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,0,0,0,หลับใน
2021-12-17,13:07:07,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,เบรคขัดข้อง
2021-12-16,23:10:10,ศรีรัช,ปกติ,0,0,0,0,เบรกกะทันหันรถเสียการทรงตัว
2021-12-16,09:13:13,ฉลองรัช,ปกติ,2,0,0,0,ยางแตก
2021-12-15,03:50:50,ศรีรัช,ปกติ,0,0,0,0,หลับใน
2021-12-15,18:50:50,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2021-12-15,17:23:23,ฉลองรัช,ปกติ,1,2,0,0,หลับใน
2021-12-15,10:58:58,บูรพาวิถี,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2021-12-14,01:42:42,เฉลิมมหานคร,ปกติ,0,0,0,0,หลับใน
2021-12-14,04:40:40,เฉลิมมหานคร,ปกติ,0,0,0,0,หลับใน
2021-12-12,00:35:35,เฉลิมมหานคร,ปกติ,1,0,0,0,หลับใน
2021-12-12,04:12:12,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2021-12-10,16:41:41,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2021-12-10,13:50:50,เฉลิมมหานคร,ปกติ,0,0,0,0,หลับใน
2021-12-08,19:42:42,เฉลิมมหานคร,ปกติ,0,1,0,0,เบรคขัดข้อง
2021-12-07,08:28:28,เฉลิมมหานคร,ปกติ,0,2,0,0,ขับรถเร็วเกินไป
2021-12-06,12:40:40,ศรีรัช,ปกติ,0,0,0,0,เพลาข้างด้านขวาขาด
2021-12-06,18:21:21,บูรพาวิถี,ปกติ,2,3,0,0,ขับรถเร็วเกินไป
2021-12-06,15:07:07,เฉลิมมหานคร,ปกติ,0,1,0,0,ขับรถกระชั้นชิด
2021-12-05,04:37:37,ศรีรัช,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน
2021-12-05,14:07:07,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2021-12-05,16:59:59,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2021-12-05,22:25:25,อุดรรัถยา,ปกติ,0,0,0,0,หลับใน
2021-12-05,00:55:55,เฉลิมมหานคร,ปกติ,0,1,0,0,หลับใน
2021-12-05,14:25:25,เฉลิมมหานคร,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2021-12-04,00:36:36,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2021-12-04,22:37:37,ฉลองรัช,ปกติ,1,0,0,0,ก้มเก็บสิ่งของ
2021-12-04,16:00:00,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน
2021-12-03,00:47:47,ฉลองรัช,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2021-12-03,08:25:25,เฉลิมมหานคร,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน
2021-12-02,20:28:28,บูรพาวิถี,ปกติ,0,0,0,0,สภาพแวดล้อม
2021-12-01,22:57:57,ศรีรัช,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน
2021-12-01,22:35:35,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2021-11-30,21:13:13,ศรีรัช,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2021-11-30,10:22:22,อุดรรัถยา,ปกติ,0,0,0,0,ก้มเก็บของในรถ
2021-11-30,14:42:42,เฉลิมมหานคร,ปกติ,0,0,0,0,หลับใน
2021-11-29,01:35:35,เฉลิมมหานคร,ปกติ,0,0,0,0,หลับใน
2021-11-29,09:26:26,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2021-11-28,01:30:30,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2021-11-28,07:45:45,เฉลิมมหานคร,ปกติ,0,1,0,0,ขับขี่ในระยะกระชั้นชิด
2021-11-28,10:12:12,เฉลิมมหานคร,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2021-11-28,16:26:26,เฉลิมมหานคร,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2021-11-28,23:40:40,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2021-11-27,08:22:22,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2021-11-27,18:35:35,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2021-11-27,11:43:43,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ระบบไฟฟ้าขัดข้อง
2021-11-25,22:41:41,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2021-11-24,19:28:28,ฉลองรัช,ปกติ,0,0,0,0,เลรคกะทันหัน
2021-11-23,12:48:48,อุดรรัถยา,ปกติ,0,0,0,0,เข้าช่องเก็บค่าผ่านผิด
2021-11-21,12:40:40,บูรพาวิถี,ปกติ,4,1,0,0,ขับรถเร็วเกินไป
2021-11-21,14:24:24,เฉลิมมหานคร,ปกติ,2,0,0,0,เปลี่ยนช่องทางกระทันหัน
2021-11-21,06:36:36,ศรีรัช-วงแหวนรอบนอก,ฝนตก,0,0,0,0,ขับรถเร็วเกินไป
2021-11-20,13:03:03,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2021-11-20,00:27:27,ฉลองรัช,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2021-11-20,21:38:38,เฉลิมมหานคร,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2021-11-20,22:12:12,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2021-11-19,11:17:17,ศรีรัช,ปกติ,0,1,0,0,ขับรถกระชั้นชิด
2021-11-19,16:11:11,ศรีรัช,ปกติ,2,0,0,0,เปลี่ยนช่องทางกระทันหัน
2021-11-19,19:37:37,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2021-11-19,09:20:20,เฉลิมมหานคร,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2021-11-19,15:40:40,บางพลี-สุขสวัสดิ์,ปกติ,2,1,0,0,ขับรถกระชั้นชิด
2021-11-18,14:51:51,ฉลองรัช,ปกติ,0,2,0,0,กระชั้นชิดเบรกไม่ทัน
2021-11-18,14:49:49,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2021-11-18,00:10:10,เฉลิมมหานคร,ปกติ,0,0,1,0,หลับใน
2021-11-18,01:58:58,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,หลับใน
2021-11-17,21:55:55,ศรีรัช,ปกติ,2,0,0,0,หลับใน
2021-11-17,08:23:23,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2021-11-16,10:55:55,ศรีรัช,ปกติ,0,0,0,0,หลับใน
2021-11-16,02:48:48,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ยางแตก
2021-11-15,09:25:25,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2021-11-14,13:40:40,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2021-11-13,21:20:20,อุดรรัถยา,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2021-11-12,19:33:33,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2021-11-12,11:00:00,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2021-11-11,10:22:22,ศรีรัช,ปกติ,0,0,0,0,สภาพแวดล้อม
2021-11-10,11:00:00,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2021-11-10,11:23:23,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2021-11-10,23:37:37,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2021-11-09,00:45:45,ศรีรัช,ปกติ,0,0,0,0,กระบะToyotaทำสิ่งของตกหล่น
2021-11-09,20:26:26,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2021-11-09,10:09:09,บูรพาวิถี,ปกติ,1,0,0,0,ยางแตก
2021-11-09,20:55:55,เฉลิมมหานคร,ปกติ,0,0,1,0,เปลี่ยนช่องทางกระทันหัน
2021-11-09,21:24:24,เฉลิมมหานคร,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน
2021-11-09,15:51:51,ทางหลวงพิเศษหมายเลข 37,ปกติ,2,1,0,0,เปลี่ยนช่องทางกระทันหัน
2021-11-08,13:18:18,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2021-11-08,15:06:06,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2021-11-08,23:39:39,ศรีรัช,ปกติ,1,0,0,0,หลับใน
2021-11-08,05:31:31,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2021-11-07,10:30:30,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,1,0,0,ยางแตก
2021-11-05,21:42:42,เฉลิมมหานคร,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2021-11-05,21:27:27,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,หลับใน
2021-11-04,19:38:38,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2021-11-04,22:38:38,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2021-11-04,06:30:30,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถกะชันชิด
2021-11-03,07:20:20,ศรีรัช,ปกติ,1,1,0,0,เบรคขัดข้อง
2021-11-03,15:35:35,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,หลับใน
